eventTick,eventTimeSec,triggerColumn,triggerName
17803,1.7803,12,merger_finished
17804,1.7804,13,downlink_sent
17806,1.7806,2,sensor_finished
17807,1.7807,3,uplink_sent
17809,1.7809,6,estimator_finished
17812,1.7812,10,feedforward_finished
17837,1.7837,4,uplink_received
17850,1.785,1,sensor_activated
17856,1.7856,2,sensor_finished
17857,1.7857,3,uplink_sent
17884,1.7884,14,downlink_received
17887,1.7887,4,uplink_received
17900,1.79,1,sensor_activated
17900,1.79,5,estimator_activated
17906,1.7906,2,sensor_finished
17907,1.7907,3,uplink_sent
17909,1.7909,6,estimator_finished
17937,1.7937,4,uplink_received
17950,1.795,1,sensor_activated
17956,1.7956,2,sensor_finished
17957,1.7957,3,uplink_sent
17987,1.7987,4,uplink_received
18000,1.8,1,sensor_activated
18000,1.8,5,estimator_activated
18000,1.8,7,controller_activated
18000,1.8,9,feedforward_activated
18000,1.8,11,merger_activated
18000,1.8,15,actuator_activated
18003,1.8003,8,controller_finished
18003,1.8003,12,merger_finished
18004,1.8004,13,downlink_sent
18005,1.8005,16,actuator_finished
18006,1.8006,2,sensor_finished
18007,1.8007,3,uplink_sent
18009,1.8009,6,estimator_finished
18012,1.8012,10,feedforward_finished
18037,1.8037,4,uplink_received
18050,1.805,1,sensor_activated
18056,1.8056,2,sensor_finished
18057,1.8057,3,uplink_sent
18084,1.8084,14,downlink_received
18087,1.8087,4,uplink_received
18100,1.81,1,sensor_activated
18100,1.81,5,estimator_activated
18106,1.8106,2,sensor_finished
18107,1.8107,3,uplink_sent
18109,1.8109,6,estimator_finished
18137,1.8137,4,uplink_received
18150,1.815,1,sensor_activated
18156,1.8156,2,sensor_finished
18157,1.8157,3,uplink_sent
18187,1.8187,4,uplink_received
18200,1.82,1,sensor_activated
18200,1.82,5,estimator_activated
18200,1.82,7,controller_activated
18200,1.82,9,feedforward_activated
18200,1.82,11,merger_activated
18203,1.8203,8,controller_finished
18203,1.8203,12,merger_finished
18204,1.8204,13,downlink_sent
18206,1.8206,2,sensor_finished
18207,1.8207,3,uplink_sent
18209,1.8209,6,estimator_finished
18212,1.8212,10,feedforward_finished
18237,1.8237,4,uplink_received
18250,1.825,1,sensor_activated
18256,1.8256,2,sensor_finished
18257,1.8257,3,uplink_sent
18284,1.8284,14,downlink_received
18287,1.8287,4,uplink_received
18300,1.83,1,sensor_activated
18300,1.83,5,estimator_activated
18300,1.83,15,actuator_activated
18305,1.8305,16,actuator_finished
18306,1.8306,2,sensor_finished
18307,1.8307,3,uplink_sent
18309,1.8309,6,estimator_finished
18337,1.8337,4,uplink_received
18350,1.835,1,sensor_activated
18356,1.8356,2,sensor_finished
18357,1.8357,3,uplink_sent
18387,1.8387,4,uplink_received
18400,1.84,1,sensor_activated
18400,1.84,5,estimator_activated
18400,1.84,7,controller_activated
18400,1.84,9,feedforward_activated
18400,1.84,11,merger_activated
18403,1.8403,8,controller_finished
18403,1.8403,12,merger_finished
18404,1.8404,13,downlink_sent
18406,1.8406,2,sensor_finished
18407,1.8407,3,uplink_sent
18409,1.8409,6,estimator_finished
18412,1.8412,10,feedforward_finished
18437,1.8437,4,uplink_received
18450,1.845,1,sensor_activated
18456,1.8456,2,sensor_finished
18457,1.8457,3,uplink_sent
18484,1.8484,14,downlink_received
18487,1.8487,4,uplink_received
18500,1.85,1,sensor_activated
18500,1.85,5,estimator_activated
18506,1.8506,2,sensor_finished
18507,1.8507,3,uplink_sent
18509,1.8509,6,estimator_finished
18537,1.8537,4,uplink_received
18550,1.855,1,sensor_activated
18556,1.8556,2,sensor_finished
18557,1.8557,3,uplink_sent
18587,1.8587,4,uplink_received
18600,1.86,1,sensor_activated
18600,1.86,5,estimator_activated
18600,1.86,7,controller_activated
18600,1.86,9,feedforward_activated
18600,1.86,11,merger_activated
18600,1.86,15,actuator_activated
18603,1.8603,8,controller_finished
18603,1.8603,12,merger_finished
18604,1.8604,13,downlink_sent
18605,1.8605,16,actuator_finished
18606,1.8606,2,sensor_finished
18607,1.8607,3,uplink_sent
18609,1.8609,6,estimator_finished
18612,1.8612,10,feedforward_finished
18637,1.8637,4,uplink_received
18650,1.865,1,sensor_activated
18656,1.8656,2,sensor_finished
18657,1.8657,3,uplink_sent
18684,1.8684,14,downlink_received
18687,1.8687,4,uplink_received
18700,1.87,1,sensor_activated
18700,1.87,5,estimator_activated
18706,1.8706,2,sensor_finished
18707,1.8707,3,uplink_sent
18709,1.8709,6,estimator_finished
18737,1.8737,4,uplink_received
18750,1.875,1,sensor_activated
18756,1.8756,2,sensor_finished
18757,1.8757,3,uplink_sent
18787,1.8787,4,uplink_received
18800,1.88,1,sensor_activated
18800,1.88,5,estimator_activated
18800,1.88,7,controller_activated
18800,1.88,9,feedforward_activated
18800,1.88,11,merger_activated
18803,1.8803,8,controller_finished
18803,1.8803,12,merger_finished
18804,1.8804,13,downlink_sent
18806,1.8806,2,sensor_finished
18807,1.8807,3,uplink_sent
18809,1.8809,6,estimator_finished
18812,1.8812,10,feedforward_finished
18837,1.8837,4,uplink_received
18850,1.885,1,sensor_activated
18856,1.8856,2,sensor_finished
18857,1.8857,3,uplink_sent
18884,1.8884,14,downlink_received
18887,1.8887,4,uplink_received
18900,1.89,1,sensor_activated
18900,1.89,5,estimator_activated
18900,1.89,15,actuator_activated
18905,1.8905,16,actuator_finished
18906,1.8906,2,sensor_finished
18907,1.8907,3,uplink_sent
18909,1.8909,6,estimator_finished
18937,1.8937,4,uplink_received
18950,1.895,1,sensor_activated
18956,1.8956,2,sensor_finished
18957,1.8957,3,uplink_sent
18987,1.8987,4,uplink_received
19000,1.9,1,sensor_activated
19000,1.9,5,estimator_activated
19000,1.9,7,controller_activated
19000,1.9,9,feedforward_activated
19000,1.9,11,merger_activated
19003,1.9003,8,controller_finished
19003,1.9003,12,merger_finished
19004,1.9004,13,downlink_sent
19006,1.9006,2,sensor_finished
19007,1.9007,3,uplink_sent
19009,1.9009,6,estimator_finished
19012,1.9012,10,feedforward_finished
19037,1.9037,4,uplink_received
19050,1.905,1,sensor_activated
19056,1.9056,2,sensor_finished
19057,1.9057,3,uplink_sent
19084,1.9084,14,downlink_received
19087,1.9087,4,uplink_received
19100,1.91,1,sensor_activated
19100,1.91,5,estimator_activated
19106,1.9106,2,sensor_finished
19107,1.9107,3,uplink_sent
19109,1.9109,6,estimator_finished
19137,1.9137,4,uplink_received
19150,1.915,1,sensor_activated
19156,1.9156,2,sensor_finished
19157,1.9157,3,uplink_sent
19187,1.9187,4,uplink_received
19200,1.92,1,sensor_activated
19200,1.92,5,estimator_activated
19200,1.92,7,controller_activated
19200,1.92,9,feedforward_activated
19200,1.92,11,merger_activated
19200,1.92,15,actuator_activated
19203,1.9203,8,controller_finished
19203,1.9203,12,merger_finished
19204,1.9204,13,downlink_sent
19205,1.9205,16,actuator_finished
19206,1.9206,2,sensor_finished
19207,1.9207,3,uplink_sent
19209,1.9209,6,estimator_finished
19212,1.9212,10,feedforward_finished
19237,1.9237,4,uplink_received
19250,1.925,1,sensor_activated
19256,1.9256,2,sensor_finished
19257,1.9257,3,uplink_sent
19284,1.9284,14,downlink_received
19287,1.9287,4,uplink_received
19300,1.93,1,sensor_activated
19300,1.93,5,estimator_activated
19306,1.9306,2,sensor_finished
19307,1.9307,3,uplink_sent
19309,1.9309,6,estimator_finished
19337,1.9337,4,uplink_received
19350,1.935,1,sensor_activated
19356,1.9356,2,sensor_finished
19357,1.9357,3,uplink_sent
19387,1.9387,4,uplink_received
19400,1.94,1,sensor_activated
19400,1.94,5,estimator_activated
19400,1.94,7,controller_activated
19400,1.94,9,feedforward_activated
19400,1.94,11,merger_activated
19403,1.9403,8,controller_finished
19403,1.9403,12,merger_finished
19404,1.9404,13,downlink_sent
19406,1.9406,2,sensor_finished
19407,1.9407,3,uplink_sent
19409,1.9409,6,estimator_finished
19412,1.9412,10,feedforward_finished
19437,1.9437,4,uplink_received
19450,1.945,1,sensor_activated
19456,1.9456,2,sensor_finished
19457,1.9457,3,uplink_sent
19484,1.9484,14,downlink_received
19487,1.9487,4,uplink_received
19500,1.95,1,sensor_activated
19500,1.95,5,estimator_activated
19500,1.95,15,actuator_activated
19505,1.9505,16,actuator_finished
19506,1.9506,2,sensor_finished
19507,1.9507,3,uplink_sent
19509,1.9509,6,estimator_finished
19537,1.9537,4,uplink_received
19550,1.955,1,sensor_activated
19556,1.9556,2,sensor_finished
19557,1.9557,3,uplink_sent
19587,1.9587,4,uplink_received
19600,1.96,1,sensor_activated
19600,1.96,5,estimator_activated
19600,1.96,7,controller_activated
19600,1.96,9,feedforward_activated
19600,1.96,11,merger_activated
19603,1.9603,8,controller_finished
19603,1.9603,12,merger_finished
19604,1.9604,13,downlink_sent
19606,1.9606,2,sensor_finished
19607,1.9607,3,uplink_sent
19609,1.9609,6,estimator_finished
19612,1.9612,10,feedforward_finished
19637,1.9637,4,uplink_received
19650,1.965,1,sensor_activated
19656,1.9656,2,sensor_finished
19657,1.9657,3,uplink_sent
19684,1.9684,14,downlink_received
19687,1.9687,4,uplink_received
19700,1.97,1,sensor_activated
19700,1.97,5,estimator_activated
19706,1.9706,2,sensor_finished
19707,1.9707,3,uplink_sent
19709,1.9709,6,estimator_finished
19737,1.9737,4,uplink_received
19750,1.975,1,sensor_activated
19756,1.9756,2,sensor_finished
19757,1.9757,3,uplink_sent
19787,1.9787,4,uplink_received
19800,1.98,1,sensor_activated
19800,1.98,5,estimator_activated
19800,1.98,7,controller_activated
19800,1.98,9,feedforward_activated
19800,1.98,11,merger_activated
19800,1.98,15,actuator_activated
19803,1.9803,8,controller_finished
19803,1.9803,12,merger_finished
19804,1.9804,13,downlink_sent
19805,1.9805,16,actuator_finished
19806,1.9806,2,sensor_finished
19807,1.9807,3,uplink_sent
19809,1.9809,6,estimator_finished
19812,1.9812,10,feedforward_finished
19837,1.9837,4,uplink_received
19850,1.985,1,sensor_activated
19856,1.9856,2,sensor_finished
19857,1.9857,3,uplink_sent
19884,1.9884,14,downlink_received
19887,1.9887,4,uplink_received
19900,1.99,1,sensor_activated
19900,1.99,5,estimator_activated
19906,1.9906,2,sensor_finished
19907,1.9907,3,uplink_sent
19909,1.9909,6,estimator_finished
19937,1.9937,4,uplink_received
19950,1.995,1,sensor_activated
19956,1.9956,2,sensor_finished
19957,1.9957,3,uplink_sent
19987,1.9987,4,uplink_received
20000,2,1,sensor_activated
20000,2,5,estimator_activated
20000,2,7,controller_activated
20000,2,9,feedforward_activated
20000,2,11,merger_activated
20003,2.0003,8,controller_finished
20003,2.0003,12,merger_finished
20004,2.0004,13,downlink_sent
20006,2.0006,2,sensor_finished
20007,2.0007,3,uplink_sent
20009,2.0009,6,estimator_finished
20012,2.0012,10,feedforward_finished
20037,2.0037,4,uplink_received
20050,2.005,1,sensor_activated
20056,2.0056,2,sensor_finished
20057,2.0057,3,uplink_sent
20084,2.0084,14,downlink_received
20087,2.0087,4,uplink_received
20100,2.01,1,sensor_activated
20100,2.01,5,estimator_activated
20100,2.01,15,actuator_activated
20105,2.0105,16,actuator_finished
20106,2.0106,2,sensor_finished
20107,2.0107,3,uplink_sent
20109,2.0109,6,estimator_finished
20137,2.0137,4,uplink_received
20150,2.015,1,sensor_activated
20156,2.0156,2,sensor_finished
20157,2.0157,3,uplink_sent
20187,2.0187,4,uplink_received
20200,2.02,1,sensor_activated
20200,2.02,5,estimator_activated
20200,2.02,7,controller_activated
20200,2.02,9,feedforward_activated
20200,2.02,11,merger_activated
20203,2.0203,8,controller_finished
20203,2.0203,12,merger_finished
20204,2.0204,13,downlink_sent
20206,2.0206,2,sensor_finished
20207,2.0207,3,uplink_sent
20209,2.0209,6,estimator_finished
20212,2.0212,10,feedforward_finished
20237,2.0237,4,uplink_received
20250,2.025,1,sensor_activated
20256,2.0256,2,sensor_finished
20257,2.0257,3,uplink_sent
20284,2.0284,14,downlink_received
20287,2.0287,4,uplink_received
20300,2.03,1,sensor_activated
20300,2.03,5,estimator_activated
20306,2.0306,2,sensor_finished
20307,2.0307,3,uplink_sent
20309,2.0309,6,estimator_finished
20337,2.0337,4,uplink_received
20350,2.035,1,sensor_activated
20356,2.0356,2,sensor_finished
20357,2.0357,3,uplink_sent
20387,2.0387,4,uplink_received
20400,2.04,1,sensor_activated
20400,2.04,5,estimator_activated
20400,2.04,7,controller_activated
20400,2.04,9,feedforward_activated
20400,2.04,11,merger_activated
20400,2.04,15,actuator_activated
20403,2.0403,8,controller_finished
20403,2.0403,12,merger_finished
20404,2.0404,13,downlink_sent
20405,2.0405,16,actuator_finished
20406,2.0406,2,sensor_finished
20407,2.0407,3,uplink_sent
20409,2.0409,6,estimator_finished
20412,2.0412,10,feedforward_finished
20437,2.0437,4,uplink_received
20450,2.045,1,sensor_activated
20456,2.0456,2,sensor_finished
20457,2.0457,3,uplink_sent
20484,2.0484,14,downlink_received
20487,2.0487,4,uplink_received
20500,2.05,1,sensor_activated
20500,2.05,5,estimator_activated
20506,2.0506,2,sensor_finished
20507,2.0507,3,uplink_sent
20509,2.0509,6,estimator_finished
20537,2.0537,4,uplink_received
20550,2.055,1,sensor_activated
20556,2.0556,2,sensor_finished
20557,2.0557,3,uplink_sent
20587,2.0587,4,uplink_received
20600,2.06,1,sensor_activated
20600,2.06,5,estimator_activated
20600,2.06,7,controller_activated
20600,2.06,9,feedforward_activated
20600,2.06,11,merger_activated
20603,2.0603,8,controller_finished
20603,2.0603,12,merger_finished
20604,2.0604,13,downlink_sent
20606,2.0606,2,sensor_finished
20607,2.0607,3,uplink_sent
20609,2.0609,6,estimator_finished
20612,2.0612,10,feedforward_finished
20637,2.0637,4,uplink_received
20650,2.065,1,sensor_activated
20656,2.0656,2,sensor_finished
20657,2.0657,3,uplink_sent
20684,2.0684,14,downlink_received
20687,2.0687,4,uplink_received
20700,2.07,1,sensor_activated
20700,2.07,5,estimator_activated
20700,2.07,15,actuator_activated
20705,2.0705,16,actuator_finished
20706,2.0706,2,sensor_finished
20707,2.0707,3,uplink_sent
20709,2.0709,6,estimator_finished
20737,2.0737,4,uplink_received
20750,2.075,1,sensor_activated
20756,2.0756,2,sensor_finished
20757,2.0757,3,uplink_sent
20787,2.0787,4,uplink_received
20800,2.08,1,sensor_activated
20800,2.08,5,estimator_activated
20800,2.08,7,controller_activated
20800,2.08,9,feedforward_activated
20800,2.08,11,merger_activated
20803,2.0803,8,controller_finished
20803,2.0803,12,merger_finished
20804,2.0804,13,downlink_sent
20806,2.0806,2,sensor_finished
20807,2.0807,3,uplink_sent
20809,2.0809,6,estimator_finished
20812,2.0812,10,feedforward_finished
20837,2.0837,4,uplink_received
20850,2.085,1,sensor_activated
20856,2.0856,2,sensor_finished
20857,2.0857,3,uplink_sent
20884,2.0884,14,downlink_received
20887,2.0887,4,uplink_received
20900,2.09,1,sensor_activated
20900,2.09,5,estimator_activated
20906,2.0906,2,sensor_finished
20907,2.0907,3,uplink_sent
20909,2.0909,6,estimator_finished
20937,2.0937,4,uplink_received
20950,2.095,1,sensor_activated
20956,2.0956,2,sensor_finished
20957,2.0957,3,uplink_sent
20987,2.0987,4,uplink_received
21000,2.1,1,sensor_activated
21000,2.1,5,estimator_activated
21000,2.1,7,controller_activated
21000,2.1,9,feedforward_activated
21000,2.1,11,merger_activated
21000,2.1,15,actuator_activated
21003,2.1003,8,controller_finished
21003,2.1003,12,merger_finished
21004,2.1004,13,downlink_sent
21005,2.1005,16,actuator_finished
21006,2.1006,2,sensor_finished
21007,2.1007,3,uplink_sent
21009,2.1009,6,estimator_finished
21012,2.1012,10,feedforward_finished
21037,2.1037,4,uplink_received
21050,2.105,1,sensor_activated
21056,2.1056,2,sensor_finished
21057,2.1057,3,uplink_sent
21084,2.1084,14,downlink_received
21087,2.1087,4,uplink_received
21100,2.11,1,sensor_activated
21100,2.11,5,estimator_activated
21106,2.1106,2,sensor_finished
21107,2.1107,3,uplink_sent
21109,2.1109,6,estimator_finished
21137,2.1137,4,uplink_received
21150,2.115,1,sensor_activated
21156,2.1156,2,sensor_finished
21157,2.1157,3,uplink_sent
21187,2.1187,4,uplink_received
21200,2.12,1,sensor_activated
21200,2.12,5,estimator_activated
21200,2.12,7,controller_activated
21200,2.12,9,feedforward_activated
21200,2.12,11,merger_activated
21203,2.1203,8,controller_finished
21203,2.1203,12,merger_finished
21204,2.1204,13,downlink_sent
21206,2.1206,2,sensor_finished
21207,2.1207,3,uplink_sent
21209,2.1209,6,estimator_finished
21212,2.1212,10,feedforward_finished
21237,2.1237,4,uplink_received
21250,2.125,1,sensor_activated
21256,2.1256,2,sensor_finished
21257,2.1257,3,uplink_sent
21284,2.1284,14,downlink_received
21287,2.1287,4,uplink_received
21300,2.13,1,sensor_activated
21300,2.13,5,estimator_activated
21300,2.13,15,actuator_activated
21305,2.1305,16,actuator_finished
21306,2.1306,2,sensor_finished
21307,2.1307,3,uplink_sent
21309,2.1309,6,estimator_finished
21337,2.1337,4,uplink_received
21350,2.135,1,sensor_activated
21356,2.1356,2,sensor_finished
21357,2.1357,3,uplink_sent
21387,2.1387,4,uplink_received
21400,2.14,1,sensor_activated
21400,2.14,5,estimator_activated
21400,2.14,7,controller_activated
21400,2.14,9,feedforward_activated
21400,2.14,11,merger_activated
21403,2.1403,8,controller_finished
21403,2.1403,12,merger_finished
21404,2.1404,13,downlink_sent
21406,2.1406,2,sensor_finished
21407,2.1407,3,uplink_sent
21409,2.1409,6,estimator_finished
21412,2.1412,10,feedforward_finished
21437,2.1437,4,uplink_received
21450,2.145,1,sensor_activated
